Timestamp,Transaction Hash,Latency (ms),Gas Used,Gas Cost,Success,Error,CPU Time (μs)
1761775772105,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 13, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761775772106,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 15, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761775772106,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 16, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761775772106,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 17, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761775772106,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 18, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761775772106,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 19, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761775772106,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 20, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761775772106,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 22, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761775772106,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 23, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761775772106,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 24, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820579830f4240830f425082520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a095a1185cc6c66f13a12ed6d1468d77a372e7ccce06f34b76d3c5655a598e6d78a03029b8c1534b38f824a67232584879ff56a5dc0d56d28f43bba9dcca6b33cc9e"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
