Timestamp,Transaction Hash,Latency (ms),Gas Used,Gas Cost,Success,Error,CPU Time (μs)
1761754306535,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 13, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761754306557,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 16, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761754306558,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 17, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761754306558,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 18, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761754306559,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 19, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761754306559,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 20, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761754306560,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 21, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761754306560,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 22, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761754306560,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 23, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
1761754306561,,,,,false,"could not coalesce error (error={ ""code"": -32000, ""message"": ""already known"" }, payload={ ""id"": 24, ""jsonrpc"": ""2.0"", ""method"": ""eth_sendRawTransaction"", ""params"": [ ""0x02f87383aa36a7820547830f4240830f425482520894f0aac677015ae7a3d611845a2f29b0bff7c42b72865af3107a400080c001a02e40f42aa294c9be73b9cbb7ee138e1cd823cf05b09782d4ee0c99ea624480a5a04b64293f9163ba5ad75c5a7035fb2817a66d7bab0a9dfc8be1a2968e48c75011"" ] }, code=UNKNOWN_ERROR, version=6.15.0)",
